"A_LEMMA","A_SYNSETID","A_TAGCOUNT","A_LEXDOMAINNAME","A_LEXDOMAINID","A_POS","A_SHOWALL","A_DEFINITION","A_SAMPLESET","A_HIDEALL","A_SENSENUM","B_LINKID","D_LINK","C_SYNSETID","C_LEXDOMAINNAME","C_LEXDOMAINID","C_POS","C_SHOWALL","C_DEFINITION","C_SAMPLESET","C_HIDEALL"
"contraindication",106734048,,"noun.communication",10,"n","contraindication#1(contraindication%1:10:00::)","(medicine) a reason that makes it inadvisable to prescribe a particular drug or employ a particular procedure or treatment","","contraindication",1,91,"domain category",105976736,"noun.cognition",9,"n","medicine#1(medicine%1:09:00::),medical specialty#1(medical_specialty%1:09:00::)","the branches of medical science that deal with nonsurgical techniques","","medicine,medical specialty"
"read-out",107194675,,"noun.communication",10,"n","readout#1(readout%1:10:01::),read-out#1(read-out%1:10:01::)","the output of a computer in readable form","","readout,read-out",1,91,"domain category",103071599,"noun.artifact",6,"n","data processor#1(data_processor%1:06:00::),computer#1(computer%1:06:00::),information processing system#1(information_processing_system%1:06:00::),computing machine#1(computing_machine%1:06:00::),electronic computer#1(electronic_computer%1:06:00::),computing device#1(computing_device%1:06:00::)","a machine for performing calculations automatically","","data processor,computer,information processing system,computing machine,electronic computer,computing device"
"fetal movement",100335022,,"noun.act",4,"n","foetal movement#1(foetal_movement%1:04:00::),fetal movement#1(fetal_movement%1:04:00::)","motion of a fetus within the uterus (usually detected by the 16th week of pregnancy)","","foetal movement,fetal movement",1,91,"domain category",113984594,"noun.state",26,"n","maternity#1(maternity%1:26:00::),pregnancy#1(pregnancy%1:26:00::),gestation#2(gestation%1:26:00::)","the state of being pregnant; the period from conception to birth when a woman carries a developing fetus in her uterus","","maternity,pregnancy,gestation"
"event planner",110002152,,"noun.person",18,"n","event planner#1(event_planner%1:18:00::)","someone who plans social events as a profession (usually for government or corporate officials)","","event planner",1,91,"domain category",107991057,"noun.group",14,"n","corporation#1(corporation%1:14:00::),corp#1(corp%1:14:00::)","a business firm whose articles of incorporation have been approved in some state","","corporation,corp"
"sheet",104130962,,"noun.artifact",6,"n","mainsheet#1(mainsheet%1:06:00::),weather sheet#1(weather_sheet%1:06:00::),shroud#2(shroud%1:06:01::),tack#4(tack%1:06:02::),sheet#7(sheet%1:06:02::)","(nautical) a line (rope or chain) that regulates the angle at which a sail is set in relation to the wind","","mainsheet,weather sheet,shroud,tack,sheet",7,91,"domain category",100315317,"noun.act",4,"n","seafaring#1(seafaring%1:04:00::),sailing#1(sailing%1:04:01::),navigation#3(navigation%1:04:01::)","the work of a sailor","","seafaring,sailing,navigation"
"ecological niche",113862279,,"noun.state",26,"n","ecological niche#1(ecological_niche%1:26:00::),niche#4(niche%1:26:01::)","(ecology) the status of an organism within its environment and community (affecting its survival as a species)","","ecological niche,niche",1,91,"domain category",106004609,"noun.cognition",9,"n","bionomics#1(bionomics%1:09:00::),environmental science#1(environmental_science%1:09:00::),ecology#2(ecology%1:09:00::)","the branch of biology concerned with the relations between organisms and their environment","","bionomics,environmental science,ecology"
"real",301946475,,"adj.all",0,"a","real#6(real%3:00:01::)","of, relating to, or representing an amount that is corrected for inflation","real prices|real income|real wages","real",6,91,"domain category",106083027,"noun.cognition",9,"n","economic science#1(economic_science%1:09:00::),political economy#1(political_economy%1:09:00::),economics#1(economics%1:09:00::)","the branch of social science that deals with the production and distribution and consumption of goods and services and their management","","economic science,political economy,economics"
"bid",202304402,1,"verb.possession",40,"v","bid#4(bid%2:40:01::),call#15(call%2:40:05::)","make a demand, as for a card or a suit or a show of hands","He called his trump","bid,call",4,91,"domain category",100489258,"noun.act",4,"n","cards#1(cards%1:04:00::),card game#1(card_game%1:04:00::)","a game played with playing cards","","cards,card game"
"military censorship",100822940,,"noun.act",4,"n","military censorship#1(military_censorship%1:04:00::)","all types of censorship conducted by personnel of the armed forces","","military censorship",1,91,"domain category",108130774,"noun.group",14,"n","armed forces#1(armed_forces%1:14:00::),armed services#1(armed_services%1:14:00::),war machine#1(war_machine%1:14:00::),military machine#1(military_machine%1:14:00::),military#1(military%1:14:00::)","the military forces of a nation","their military is the largest in the region|the military machine is the same one we faced in 1991 but now it is weaker","armed forces,armed services,war machine,military machine,military"
"noncommissioned officer",110295143,,"noun.person",18,"n","enlisted officer#1(enlisted_officer%1:18:00::),noncommissioned officer#1(noncommissioned_officer%1:18:00::),noncom#1(noncom%1:18:00::)","a military officer appointed from enlisted personnel","","enlisted officer,noncommissioned officer,noncom",1,91,"domain category",108130774,"noun.group",14,"n","armed forces#1(armed_forces%1:14:00::),armed services#1(armed_services%1:14:00::),war machine#1(war_machine%1:14:00::),military machine#1(military_machine%1:14:00::),military#1(military%1:14:00::)","the military forces of a nation","their military is the largest in the region|the military machine is the same one we faced in 1991 but now it is weaker","armed forces,armed services,war machine,military machine,military"
"air unit",108127546,,"noun.group",14,"n","air unit#1(air_unit%1:14:00::)","a military unit that is part of the airforce","","air unit",1,91,"domain category",108130774,"noun.group",14,"n","armed forces#1(armed_forces%1:14:00::),armed services#1(armed_services%1:14:00::),war machine#1(war_machine%1:14:00::),military machine#1(military_machine%1:14:00::),military#1(military%1:14:00::)","the military forces of a nation","their military is the largest in the region|the military machine is the same one we faced in 1991 but now it is weaker","armed forces,armed services,war machine,military machine,military"
"military expedition",100970567,,"noun.act",4,"n","expedition#1(expedition%1:04:01::),military expedition#1(military_expedition%1:04:00::),hostile expedition#1(hostile_expedition%1:04:00::)","a military campaign designed to achieve a specific objective in a foreign country","","expedition,military expedition,hostile expedition",1,91,"domain category",108130774,"noun.group",14,"n","armed forces#1(armed_forces%1:14:00::),armed services#1(armed_services%1:14:00::),war machine#1(war_machine%1:14:00::),military machine#1(military_machine%1:14:00::),military#1(military%1:14:00::)","the military forces of a nation","their military is the largest in the region|the military machine is the same one we faced in 1991 but now it is weaker","armed forces,armed services,war machine,military machine,military"
"apc",102737262,,"noun.artifact",6,"n","APC#1(apc%1:06:01::),armoured personnel carrier#1(armoured_personnel_carrier%1:06:00::),armored personnel carrier#1(armored_personnel_carrier%1:06:00::)","(military) an armored vehicle (usually equipped with caterpillar treads) that is used to transport infantry","","APC,armoured personnel carrier,armored personnel carrier",1,91,"domain category",108130774,"noun.group",14,"n","armed forces#1(armed_forces%1:14:00::),armed services#1(armed_services%1:14:00::),war machine#1(war_machine%1:14:00::),military machine#1(military_machine%1:14:00::),military#1(military%1:14:00::)","the military forces of a nation","their military is the largest in the region|the military machine is the same one we faced in 1991 but now it is weaker","armed forces,armed services,war machine,military machine,military"
"defense intelligence agency",108272725,,"noun.group",14,"n","DIA#1(dia%1:14:00::),Defense Intelligence Agency#1(defense_intelligence_agency%1:14:00::)","an intelligence agency of the United States in the Department of Defense; is responsible for providing intelligence in support of military planning and operations and weapons acquisition","","DIA,Defense Intelligence Agency",1,91,"domain category",108130774,"noun.group",14,"n","armed forces#1(armed_forces%1:14:00::),armed services#1(armed_services%1:14:00::),war machine#1(war_machine%1:14:00::),military machine#1(military_machine%1:14:00::),military#1(military%1:14:00::)","the military forces of a nation","their military is the largest in the region|the military machine is the same one we faced in 1991 but now it is weaker","armed forces,armed services,war machine,military machine,military"
"standdown",100058000,,"noun.act",4,"n","standdown#2(standdown%1:04:00::),stand-down#2(stand-down%1:04:00::)","(military) a temporary stop of offensive military action","","standdown,stand-down",2,91,"domain category",108130774,"noun.group",14,"n","armed forces#1(armed_forces%1:14:00::),armed services#1(armed_services%1:14:00::),war machine#1(war_machine%1:14:00::),military machine#1(military_machine%1:14:00::),military#1(military%1:14:00::)","the military forces of a nation","their military is the largest in the region|the military machine is the same one we faced in 1991 but now it is weaker","armed forces,armed services,war machine,military machine,military"
"lion",109686879,,"noun.person",18,"n","Leo#1(leo%1:18:00::),Lion#3(lion%1:18:01::)","(astrology) a person who is born while the sun is in Leo","","Leo,Lion",3,91,"domain category",105710258,"noun.cognition",9,"n","star divination#1(star_divination%1:09:00::),astrology#1(astrology%1:09:00::)","a pseudoscience claiming divination by the positions of the planets and sun and moon","","star divination,astrology"
"paradise",105560852,,"noun.cognition",9,"n","Paradise#2(paradise%1:09:00::)","(Christianity) the abode of righteous souls after death","","Paradise",2,91,"domain category",106160280,"noun.cognition",9,"n","Christianity#1(christianity%1:09:00::),Christian religion#1(christian_religion%1:09:00::)","a monotheistic system of beliefs and practices based on the Old Testament and the teachings of Jesus as embodied in the New Testament and emphasizing the role of Jesus as savior","","Christianity,Christian religion"
"nether region",105561595,,"noun.cognition",9,"n","perdition#1(perdition%1:09:00::),infernal region#1(infernal_region%1:09:00::),nether region#1(nether_region%1:09:00::),Inferno#3(inferno%1:09:01::),Hell#3(hell%1:09:00::),pit#4(pit%1:09:00::)","(Christianity) the abode of Satan and the forces of evil; where sinners suffer eternal punishment","Hurl'd headlong...To bottomless perdition, there to dwell|a demon from the depths of the pit|Hell is paved with good intentions","perdition,infernal region,nether region,Inferno,Hell,pit",1,91,"domain category",106160280,"noun.cognition",9,"n","Christianity#1(christianity%1:09:00::),Christian religion#1(christian_religion%1:09:00::)","a monotheistic system of beliefs and practices based on the Old Testament and the teachings of Jesus as embodied in the New Testament and emphasizing the role of Jesus as savior","","Christianity,Christian religion"
"kitty",113279592,,"noun.possession",21,"n","jackpot#1(jackpot%1:21:00::),kitty#2(kitty%1:21:01::),pot#6(pot%1:21:00::)","the cumulative amount involved in a game (such as poker)","","jackpot,kitty,pot",2,91,"domain category",100495801,"noun.act",4,"n","poker game#1(poker_game%1:04:00::),poker#2(poker%1:04:00::)","any of various card games in which players bet that they hold the highest-ranking hand","","poker game,poker"
"outfielder",110321380,4,"noun.person",18,"n","outfielder#1(outfielder%1:18:00::)","(baseball) a person who plays in the outfield","","outfielder",1,91,"domain category",100476820,"noun.act",4,"n","softball game#1(softball_game%1:04:00::),softball#2(softball%1:04:00::)","a game closely resembling baseball that is played on a smaller diamond and with a ball that is larger and softer","","softball game,softball"
